1401.407709696,success,13.030429800100933,77.56554140521713,13.026787044208612,77.56334905033263,469.5510174311719
1401.407709696,success,13.030429800100933,77.56554140521713,13.026787044208612,77.56334905033263,469.5510174311719
1400.536501024,success,13.030419828879037,77.56555495770682,13.026787008811125,77.56334918766022,469.33654952820854
1398.807486720,success,13.030422785850849,77.56557457987311,13.026786858308702,77.56334941246922,470.70666000594326
1400.972539008,success,13.03042302856026,77.56559846698748,13.026787062028674,77.56334916711884,472.0545628642378
1400.113035168,success,13.029598626609927,77.5619902171247,13.026786926898763,77.56334921779039,345.57625657137066
1399.663896512,success,13.03042162740883,77.56559896466298,13.026786873096604,77.56334929879098,471.9595958099895
1399.242926816,success,13.030416184210564,77.56552947672117,13.026786863360137,77.56334940645989,467.5893290420361
1408.767135552,success,13.025898636804612,77.56058944140658,13.026785582305582,77.56334929659519,314.8309859287178
1411.802428288,success,13.02955755877723,77.56393920900973,13.026784231525127,77.56334926852784,314.9327599990412
1409.201570848,success,13.028572810914692,77.56089934868848,13.02678556210148,77.56334930013506,331.5682006579908
1410.496679456,success,13.030655982495588,77.56329208253828,13.026785000841157,77.56334925908857,430.47808616858714
1406.607139264,success,13.025331760601171,77.56022064896294,13.026785943927628,77.56334804845679,375.4108701224807
1402.710292160,success,13.027592682589688,77.5603545235908,13.026786448041776,77.56334767685507,336.4223538841907
1404.009579072,success,13.02920706848487,77.56221367669876,13.02678600884066,77.56334682722903,295.87690982628266
1404.435293504,success,13.024508306102394,77.56021075033637,13.026786004694642,77.56334681374925,423.756236425629
1408.332897216,success,13.030675160368151,77.56331686612339,13.026785713322043,77.56334924426855,432.50100263127746
1404.870070912,success,13.029712186656818,77.56040926576767,13.026785904351552,77.56334673280195,455.13015731349356
1411.369196928,success,13.023365461656836,77.56373480975252,13.026784330001208,77.56334921939383,382.4489407780685
1410.933772960,success,13.030721784287973,77.56332710088554,13.026784640442072,77.56334911968935,437.7969195129689
1407.898279392,success,13.030660851950717,77.56328555185699,13.026785855477064,77.56334890096332,430.93459790165696
1407.465261920,success,13.03063400136413,77.56324877265523,13.026785941815534,77.56334863442535,428.02143734650525
1403.571435264,success,13.0303558842104,77.56577848538383,13.02678599621045,77.56334688285538,476.4063239850977
1412.242449984,success,13.02314493301887,77.56601633891206,13.026783987852095,77.56334913236851,497.22116293240543
1403.136977248,success,13.028586550594651,77.56167657760396,13.026786248949843,77.56334725563468,269.87212567852544
1405.304129440,success,13.03057335411987,77.56326034066387,13.026785816436746,77.56334682141807,421.25916593505696
1402.265261952,success,13.028687901225823,77.56023516528964,13.026786953719236,77.56334852766861,398.0416771737745
1410.068470432,success,13.030614821235533,77.56117940026976,13.026785232874884,77.56334934183218,486.40742037992254
1407.041513024,success,13.024862504337035,77.5616117574982,13.026785948980688,77.5633482894172,284.84117847520974
1405.742287008,success,13.03052770798718,77.56325326941533,13.026785799930838,77.56334695388259,416.2049517268337
1406.165918112,success,13.025198300579968,77.56367330328156,13.026785812787404,77.5633474747415,180.01788583725371
1401.840616512,success,13.030431247983948,77.56560340576199,13.026787003233704,77.5633489406185,473.1317847188276
1409.633661216,success,13.029978012338763,77.56162710571242,13.026785532641297,77.5633493978998,401.03416614338306
1417.870524448,success,13.02544692754157,77.56628231372544,13.026784164851746,77.56334849790113,350.89362349375585
1421.773195552,success,13.025179763201969,77.56804847240078,13.026783353244214,77.56334906430311,539.4272658037029
1421.340067264,success,13.026199734173897,77.5682532796209,13.026783320385473,77.56334899342538,535.2463669780786
1420.465413792,success,13.026213526140824,77.56820077158139,13.026783847867794,77.56334843648688,529.4815847493888
1419.605226432,success,13.024615193598967,77.56066218101931,13.026784138387905,77.5633481002559,377.9320043907189
1417.436188960,success,13.029373648527754,77.56002463482169,13.026784131607062,77.56334849142362,461.05259568779826
